StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2.1,prolific_id,devices,education,first_language,age,gender,education_level,country_of_residence,occupation,Q4.8,need_for_cognition_complex_problems,need_for_cognition_thinking_responsibility,need_for_cognition_thinking_not_fun,need_for_cognition_avoid_challenge,need_for_cognition_enjoy_problem_solving,need_for_cognition_prefer_intellectual_difficult,political_leaning,news_reading_frequency,news_media_trust,news_sources,thinkingmode_quickskim_slowcarefulread,thinkingmode_absorbingseveral_focusingone,thinkingmode_spontaneous_deliberate,thinkingmode_easy_automatic_significanteffort,thinkingmode_connections_rules,thinkingmode_initialimpressions_regularlyupdating,newseval_knowledgebefore,newseval_accuracy,newseval_bias,newseval_informative,newseval_believable_trust,newseval_clear_wellwritten,thinkingmode_mean,newseval_mean,post_intervention_thinkingmode_mean,post_intervention_newseval_mean,post_intervention_thinkingmode_quickskim_slowcarefulread,post_intervention_thinkingmode_absorbingseveral_focusingone,post_intervention_thinkingmode_spontaneous_deliberate,post_intervention_thinkingmode_easy_automatic_significanteffort,post_intervention_thinkingmode_connections_rules,post_intervention_why_you_felt_like_this,post_intervention_newseval_knowledgebefore,post_intervention_newseval_accuracy,post_intervention_newseval_bias,post_intervention_newseval_informative,post_intervention_newseval_believable_trust,post_intervention_newseval_clear_wellwritten,is_propaganda_general,why_propaganda,is_propaganda_1,is_propaganda_2,is_propaganda_3,is_propaganda_4,is_propaganda_5,is_propaganda_6,is_propaganda_7,is_propaganda_8,tool_improvement_suggestions,tool_awareness_propaganda,tool_most_helpful,NPS.5_NPS_GROUP,nps_score,tool_other_feedback,Q7.5,Q2_First Click,Q2_Last Click,Q2_Page Submit,Q2_Click Count,Q392_First Click,Q392_Last Click,Q392_Page Submit,Q392_Click Count,Q371_First Click,Q371_Last Click,Q371_Page Submit,Q371_Click Count,Q393_First Click,Q393_Last Click,Q393_Page Submit,Q393_Click Count,Q382_First Click,Q382_Last Click,Q382_Page Submit,Q382_Click Count,Q410_First Click,Q410_Last Click,Q410_Page Submit,Q410_Click Count,Q2_First Click.1,Q2_Last Click.1,Q2_Page Submit.1,Q2_Click Count.1,Q3_1.1,Q13_First Click,Q13_Last Click,Q13_Page Submit,Q13_Click Count,Q15_First Click,Q15_Last Click,Q15_Page Submit,Q15_Click Count,PROLIFIC_PID
29.07.25 20:11,29.07.25 20:30,IP Address,73.1.105.7,100,1177,TRUE,29.07.25 20:30,R_3F49m9mBrSuSYie,,,,,26.517,-80.0841,anonymous,EN,I agree and I want to participate,5c7ead380ce9a10016fb5ebf,Desktop,Other,English,25 to 44,Male,Master's degree,United States,"Craft & Related Trades Workers – hands-on skilled trades (e.g. carpenter, plumber, electrician)","Yes, I will",5,6,4,5,6,7,4,Several times a week,11,"traditional media (e.g. newspapers, TV news channels),online news websites,social media platforms (e.g. Facebook, Twitter, Telegram),news apps",6,4,5,2,5,7,4,6,4,5,6,3,4.833333333333333,4.666666666666667,4.6,5.333333333333333,4,5,5,3,6,"I felt this way because the article raised valid concerns about discrimination, but canceling all funding seemed extreme and possibly political, especially with legal cases still ongoing.",5,6,5,6,5,5,Yes,"Because addressing discrimination is important, but cutting all funding feels like an overreach. It risks punishing the whole institution instead of fixing specific problems.",No,No,Yes,Yes,Yes,Yes,Yes,Yes,I’d suggest making the tool more balanced by offering targeted solutions rather than broad punishments. It should focus on correcting specific issues without harming unrelated programs or students.     ,Yes," The most helpful part was the clear explanation of the government’s actions and the reasons behind them, especially the focus on discrimination and campus safety concerns.",Passive,8,no,,,,,,,,,,1.186,1.186,59.697,1,0,0,548.362,0,,,,,,,,,46.004,46.004,46.295,1,7,1.113,24.699,50.833,11,1.113,24.699,50.833,11,
29.07.25 20:31,29.07.25 20:55,IP Address,160.3.40.58,100,1454,TRUE,29.07.25 20:55,R_3gcPpuTQU0QR8HO,,,,,30.3557,-89.1655,anonymous,EN,I agree and I want to participate,6542c81d37666b59c34d1b65,Desktop,Other,English,18 to 24,Male,"Some college/university, no degree",United States,"Technicians & Associate Professionals – support roles requiring specialized training (e.g. lab technician, paralegal, IT support)","Yes, I will",5,5,3,2,5,5,3,Rarely,1,"online news websites,social media platforms (e.g. Facebook, Twitter, Telegram)",5,2,2,7,5,5,1,4,7,4,5,3,4.333333333333333,4,4.2,3.8333333333333335,3,5,3,5,5,I felt that way because I had to focus more on keeping my attention on the article. I had to avoid spontaneous thinking so I could focus on what was in front of me.,4,2,6,5,1,5,Yes,There was alot of opinion statements and not much data to back anything up. ,Yes,No,Yes,Yes,Yes,Yes,Yes,No,The time for it to generate more ideas was very long. And infact it actually bugged for the final one and just kept thinking. After waiting for a few minutes and nothing new I moved on. The conversation seemed like they where stating the same thing over and over again anyway.,No,Not much honestly. It did not help me view the information in a different light at all.,Detractor,0,It bugged out at the end and was stuck thinking forever. So I was forced to move on.,,0,0,220.37,0,0,0,612.998,0,,,,,,,,,,,,,,,,,0,0,101.994,0,6,1.018,89.994,90.92,11,1.018,89.994,90.92,11,
29.07.25 21:21,29.07.25 21:59,IP Address,37.228.205.98,100,2273,TRUE,29.07.25 21:59,R_8FMiyE2dh15t369,,,,,53.2845,-6.3666,anonymous,EN,I agree and I want to participate,6697c2abd0e237bc061f44da,Desktop,Other,English,25 to 44,Male,Bachelor's degree,Ireland,"Managers – people who plan and direct the work of others (e.g. department head, project manager, store manager)","Yes, I will",3,3,5,5,4,4,3,Multiple times a day,9,online news websites,3,3,3,3,4,3,2,2,7,4,1,2,3.1666666666666665,3,3.6,5,2,3,3,4,6,"I have heard of this before, so I have already formed my own views of this. I consider much of what the envoy says to be a false narrative in Russia's propoganda",6,5,5,5,4,5,,,Yes,No,Yes,Yes,Yes,Yes,Yes,No,To reply better to what I said rather than constant repetition,No,Nothing much really,Detractor,1,,,0,0,196.46,0,0,0,1493.16,0,,,,,,,,,,,,,,,,,0,0,88.003,0,2,21.991,54.239,55.369,8,21.991,54.24,55.369,8,
29.07.25 22:10,29.07.25 23:04,IP Address,213.137.81.240,100,3243,TRUE,29.07.25 23:04,R_2b2hwSmVcGUCbM9,,,,,51.5081,-0.1278,anonymous,EN,I agree and I want to participate,67503701c4ef8958767a58d9,Desktop,Other,English,18 to 24,Male,Bachelor's degree,United Kingdom,"Managers – people who plan and direct the work of others (e.g. department head, project manager, store manager)","Yes, I will",6,6,1,1,7,6,4,Several times a week,9,"traditional media (e.g. newspapers, TV news channels),online news websites,social media platforms (e.g. Facebook, Twitter, Telegram),news apps",7,7,7,4,1,7,1,6,4,7,4,7,5.5,4.833333333333333,3,5.333333333333333,7,1,1,5,1,My feeling and instict are more broading ,1,7,4,7,6,7,Yes,Because there are some points which are not suppose to be mentioned ,Yes,No,No,Yes,Yes,Yes,Yes,Yes,The response can be added some colors ,Yes,The responsiveness and the transcribing ,Promoter,10,An interesting study ,,,,,,,,,,4.253,524.111,529.209,8,860.677,1083.244,1084.59,2,,,,,,,,,4.703,114.449,463.405,2,7,0.013,175.847,177.77,15,0.013,175.848,177.77,15,
29.07.25 23:57,30.07.25 01:12,IP Address,64.118.241.199,100,4476,TRUE,30.07.25 01:12,R_7nkqycbF0UNw0ba,,,,,42.8568,-80.7294,anonymous,EN,I agree and I want to participate,61006c4ed38cdb96e2ef96f3,Desktop,Other,English,18 to 24,Female,Bachelor's degree,Canada,"Service & Sales Workers – customer-facing roles (e.g. retail salesperson, waiter/waitress, hairdresser)","Yes, I will",2,2,3,5,3,2,5,Once a week,10,"online news websites,social media platforms (e.g. Facebook, Twitter, Telegram)",6,1,6,7,6,5,1,4,6,5,6,3,5.166666666666667,4.166666666666667,4.2,3.6666666666666665,4,7,3,3,4,I feel as though the article was more focused so I could think more freely without having to think so hard to connect the dots within the article. But the article seemed very biased so I feel like my thoughts were being intentionally guided by the article with the language used and how it spoke about Zelensky and the situation  ,2,3,6,4,2,5,Yes,"Author very clearly has chosen a side and paints Zelensky in a negative light by saying he wants to continue this conflict because peaceful efforts would lead to an election which ""he fears the most"" and making it seem like he doesn't take this seriously as the country leader saying he is ""playing games"". It makes him seem like the bad guy and maybe he isn't completely innocent  but this article is very very one sided",Yes,No,Yes,Yes,Yes,Yes,Yes,No,took a very very long time to generate a response ,Yes,"Helped me collect my thoughts and understand what the article was saying by making connections by going back and forth, causing me to reflect to be able to respond",Detractor,4,no,,,,,,,,,,,,,,,,,,0,0,341.458,0,0,0,2775.899,0,0,0,55.629,0,3,1.746,442.582,443.939,33,1.746,442.582,443.939,33,
30.07.25 01:14,30.07.25 02:47,IP Address,172.59.221.31,100,5576,TRUE,30.07.25 02:47,R_6SDKqh61zbS8B4a,,,,,35.3196,-80.7487,anonymous,EN,I agree and I want to participate,60bec2aeb32067ea868876ec,Desktop,Other,English,25 to 44,Female,"Some college/university, no degree",United States,"Clerical Support Workers – office and admin tasks (e.g. receptionist, data entry clerk, office assistant)","Yes, I will",5,6,1,3,7,6,3,Multiple times a day,8,"traditional media (e.g. newspapers, TV news channels),online news websites,social media platforms (e.g. Facebook, Twitter, Telegram),news apps",7,2,6,2,2,7,5,6,4,7,7,7,4.333333333333333,6,2.8,2.8333333333333335,2,2,2,6,2,"I am intrigued by the subject of politics, but I am sometimes not in agreement with what the politicians are saying or how they respond to certain facts and data",1,2,1,5,3,5,Yes,"It seems biased, and it wants the readers to feel one way and one way only towards the facts being stated, whether they are true or not",Yes,No,Yes,No,No,Yes,Yes,No,Maybe a little faster to transcribe and respond to my responses,Yes,The responsiveness to my thoughts and being unbiased,Passive,7,,,,,,,,,,,31.464,31.464,608.108,1,0,0,3899.941,0,,,,,,,,,0,0,35.127,0,2,10.931,80.643,81.843,11,10.932,80.643,81.843,11,
30.07.25 02:48,30.07.25 03:15,IP Address,188.29.228.231,100,1641,TRUE,30.07.25 03:15,R_80odkHvBc4oZr3i,,,,,55.867,-4.2621,anonymous,EN,I agree and I want to participate,63039f41fa5c21d483996be2,Desktop,Other,English,25 to 44,Male,Bachelor's degree,United Kingdom,"Professionals – highly-skilled, degree-level work (e.g. doctor, lawyer, engineer, teacher, accountant)","Yes, I will",7,7,1,1,7,7,5,Several times a week,1,"traditional media (e.g. newspapers, TV news channels),social media platforms (e.g. Facebook, Twitter, Telegram),news apps",6,1,7,2,1,5,5,6,7,7,4,7,3.6666666666666665,6,2.6,4.333333333333333,2,1,1,5,4,I felt that there was not a lot of truth in the article,5,2,7,5,2,5,Yes,It is too heavily biased againsed zelensky,Yes,No,Yes,Yes,Yes,No,Yes,No,If it didn't repeat so much,Yes,The information that it gave me opened my mind a bit more,Passive,8,very good at understanding what i was saying,,0,0,310.4,0,0,0,620.172,0,,,,,,,,,,,,,,,,,0,0,75.948,0,2,2.826,106.889,107.868,11,2.826,106.889,107.868,11,
30.07.25 03:16,30.07.25 04:41,IP Address,1.40.104.83,100,5104,TRUE,30.07.25 04:41,R_4KiNowQV2BWQKv5,,,,,-34.4268,150.8941,anonymous,EN,I agree and I want to participate,66460c47e103419718948296,Desktop,Other,English,18 to 24,Female,"Some college/university, no degree",United Kingdom,"Service & Sales Workers – customer-facing roles (e.g. retail salesperson, waiter/waitress, hairdresser)","Yes, I will",3,3,2,5,4,3,1,Once a week,7,"online news websites,social media platforms (e.g. Facebook, Twitter, Telegram)",5,3,3,2,6,3,2,2,6,3,2,5,3.6666666666666665,3.3333333333333335,4,3.3333333333333335,3,5,6,3,3,"I hadnt really heard much about the topic before, so the thoughts i had came quickly, to me, as an onslaught rather than being able to digest it slowly like i may be able to on a re-read. However I havent ranked it at 1, because I think i was able to critically think about the article, as i went, rather than just thinking emotionally. ",2,4,5,3,3,3,Yes,"The article clealy has an agenda, and is making claims that are likely not true, the article is implying that the country who has been worst off in the war would want it to prolong, which just doesnt seem likely. I also generally do not trust articles that are so one sided.",Yes,No,Yes,Yes,Yes,Yes,Yes,No,"I feel like it could use a bit more neutral language, I still feel as though it was arguing that the article was right, and not using enough neutral language to imply that the article was making claims. It did this already but could do so to a further extent",No,"It was able to summarise what the article was claiming, which was helpful, and was able to pose questions that made me critically think about and engage with the information presented.",Detractor,3,,,,,,,,,,,0,0,143.123,0,0,0,1482.854,0,,,,,,,,,0,0,26.266,0,4,1.42,158.749,159.172,11,1.421,158.749,159.172,11,
30.07.25 04:53,30.07.25 05:23,IP Address,35.146.87.16,100,1788,TRUE,30.07.25 05:23,R_3QrgZz1coeZtJOz,,,,,32.9657,-96.8825,anonymous,EN,I agree and I want to participate,6202997def1cb18a1337c483,Desktop,Other,English,18 to 24,Female,Bachelor's degree,United States,"Professionals – highly-skilled, degree-level work (e.g. doctor, lawyer, engineer, teacher, accountant)","Yes, I will",4,6,2,3,5,5,1,Multiple times a day,8,"online news websites,social media platforms (e.g. Facebook, Twitter, Telegram)",3,3,5,4,2,2,2,4,3,5,6,4,3.1666666666666665,4,3,3.3333333333333335,3,2,2,2,6,"I've watched the Ukrainian president try to earn help from the US for a while now, letting my opinion be dictacted solely by this article and not history would be a grave oversight.",5,1,6,2,2,4,Yes,"There are no passages that paint Russia in any bad light despite Russia being known for bending the truth, while only showing Ukraine in a negative light (""They're simply playing games. For them, it's not a serious or meaningful negotiation"" and ""Zelensky doesn't want meaningful negotiations and only seeks to prolong the conflict"").",Yes,No,Yes,Yes,Yes,Yes,Yes,No,Make it push back against you a bit. It felt like I was chatting with a very agreeable brick wall.,No,I have no need for AI in this manner.,Detractor,0,,,,,,,,,,,,,,,,,,,0,0,103.847,0,0,0,1138.391,0,27.35,27.35,35.256,1,4,1.3,194.028,201.823,12,1.3,194.028,201.823,12,
30.07.25 05:54,30.07.25 06:32,IP Address,105.12.4.199,100,2274,TRUE,30.07.25 06:32,R_8JmCGusipoAZsmy,,,,,-26.1917,28.0523,anonymous,EN,I agree and I want to participate,5f7f07d317a72e01b1c57f27,Desktop,Other,English,25 to 44,Female,Bachelor's degree,South Africa,"Professionals – highly-skilled, degree-level work (e.g. doctor, lawyer, engineer, teacher, accountant)","Yes, I will",1,1,7,7,2,1,4,Once a day,10,online news websites,7,7,7,7,1,2,5,4,4,6,2,7,5.166666666666667,4.666666666666667,3,5,7,1,1,3,3,I was very focused on the conversation and absorbing all the details,5,5,2,6,5,7,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,I liked it  a lot,Yes,that not all news contain the truth,Promoter,10,no,,,,,,,,,,,,,,,,,,0,0,759.387,0,852.241,852.664,854.983,2,0,0,55.583,0,7,24.287,50.679,52.056,9,24.287,50.679,52.056,9,
30.07.25 06:34,30.07.25 07:14,IP Address,165.86.71.72,100,2390,TRUE,30.07.25 07:14,R_9MG4mGlPnqoppfH,,,,,-27.4417,153.0197,anonymous,EN,I agree and I want to participate,5c3c1728bc64440001349812,Desktop,Other,English,45 to 64,Male,Master's degree,,"Professionals – highly-skilled, degree-level work (e.g. doctor, lawyer, engineer, teacher, accountant)","Yes, I will",5,6,1,1,6,6,3,Multiple times a day,8,"online news websites,social media platforms (e.g. Facebook, Twitter, Telegram),news apps",6,3,6,6,6,6,1,1,7,2,1,3,5.5,2.5,5,3.1666666666666665,2,6,6,5,6,Because I was reading the content and trying to evaluate whether I thought it was accurate and true or biased and trying to influence me personally and the public narrative.,4,2,7,2,1,3,Yes,Because I dont think the weaker party in a conflict has a good motivation to keep the conflict going.  Surely they want to negotiate for peace in a timely fashion to stop the conflict. If anyone is delaying it is likely the more powerful Russians,Yes,No,Yes,Yes,Yes,Yes,Yes,No,I thought it was really good but it came back to the same points over and over and made it a little boring after a bit.,Yes,It made me think about how it used limited data and justification to extrapolate on ideas and make them sound real and justified. ,Passive,7,,,,,,,,,,,0,0,204.447,0,0,0,1434.834,0,,,,,,,,,0,0,69.34,0,6,2.145,84.077,84.969,12,2.145,84.077,84.969,12,
30.07.25 07:18,30.07.25 08:47,IP Address,50.145.45.51,100,5392,TRUE,30.07.25 08:47,R_1o10PfP0oRS5Va1,,,,,37.7797,-122.4159,anonymous,EN,I agree and I want to participate,6709a18c842035499e0f1353,Desktop,Other,English,25 to 44,Female,Master's degree,United States,"Managers – people who plan and direct the work of others (e.g. department head, project manager, store manager)","Yes, I will",7,7,1,1,6,7,5,Several times a week,7,"traditional media (e.g. newspapers, TV news channels),social media platforms (e.g. Facebook, Twitter, Telegram)",7,3,4,6,1,7,3,7,4,7,6,7,4.666666666666667,5.666666666666667,1.8,4.5,2,1,1,1,4,"While reading the article, I must admit that my feelings were a bit all over the place. I have some very big feelings when it comes to the contention between Russia and the rest of the world but for right now, I will just stick to the business between Russia and their Ukrainian neighbors. The war that has been transpiring between these two powerful forces could have and should have ended peacefully. The number of times when this idea was presented to President Putin it was immediately shot down. Also, say whatever you want about Vladimir Zelensky because it will do nothing to discredit his choice to stay in the middle of a national attack and fight alongside his people, for his home, his land of Ukraine. I am not a person who will so easily flip my support of a man who I believe with my whole heart and soul, is a modern day hero for the Ukrainian people. ",7,3,7,4,1,5,Yes,"Because it is presenting to the reader only one side of this coin. The article is a glowing and complimentary narrative that is highlighting the Russian leader's actions, choices, strategy, reasoning, and motivations. As a person who does have personal interest in politics, world trade, Forex, and                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   democracy for myself, my nation and hopefully sooner rather than later the rest of the freedom and peace loving world, I have no choice when I see this kind of information that has been taken and spun to confuse and throw people around with no consideration for what is true or what is right for the betterment of the future of the entire world. I am so damn sick of anybody who has the nerve to look at the world, in its entirety, and not see enough resources, space and compassion for all of us. I am over this one sided, dooms day, flat earth, dictatorship, GARBAGE.",Yes,No,Yes,Yes,Yes,Yes,Yes,No,"Nothing comes to my mind right away, it is very good.",Yes,I honestly do not know.,Detractor,3,no,,0,0,494.552,0,0,0,1517.885,0,,,,,,,,,,,,,,,,,0,0,173.003,0,6,2.973,1407.889,1409.363,28,2.974,1407.889,1409.363,28,
30.07.25 09:04,30.07.25 11:24,IP Address,102.215.76.98,100,8405,TRUE,30.07.25 11:24,R_2M58tNyQztayXHB,,,,,-1.2841,36.8155,anonymous,EN,I agree and I want to participate,665f1e20eb2820b3150aafb7,Desktop,Other,English,18 to 24,Male,Associate degree,Kenya,"Technicians & Associate Professionals – support roles requiring specialized training (e.g. lab technician, paralegal, IT support)","Yes, I will",6,6,2,1,7,6,6,Several times a week,8,"traditional media (e.g. newspapers, TV news channels),social media platforms (e.g. Facebook, Twitter, Telegram)",7,7,7,7,7,7,5,6,4,5,5,7,7,5.333333333333333,7,4.833333333333333,7,7,7,7,7," I took my time to think about the important points it raised. The story is about serious issues like fairness in admissions, rules from the court and safety for students. It wasn’t something I just skimmed or reacted to quickly. For example, I thought carefully about what the court said and how the government is handling the situation. It needed clear thinking to understand what it all means for Harvard and its students.",3,5,4,6,5,6,No,"The article primarily reports facts but occasionally focuses heavily on government criticism without sufficient balance, which can give the impression of slight bias, although not outright propaganda.",Yes,No,Yes,Yes,Yes,Yes,Yes,No,,Yes,"The tool clearly explained different ways propaganda shows up in news, like exaggeration which made it easier to recognise biased language and think critically about the information.",Promoter,9,,,,,,,,,,,578.261,578.261,1623.174,1,590.899,704.468,4865.562,2,,,,,,,,,0,0,11.529,0,7,62.579,630.266,632.655,11,62.579,630.266,632.652,11,
30.07.25 11:17,30.07.25 12:23,IP Address,105.245.100.251,100,3987,TRUE,30.07.25 12:23,R_8ptCEzwERsgxSbH,,,,,-25.757,28.1443,anonymous,EN,I agree and I want to participate,67221c54168b85024b1f7212,Desktop,Other,English,25 to 44,Male,Master's degree,South Africa,"Managers – people who plan and direct the work of others (e.g. department head, project manager, store manager)","Yes, I will",4,5,3,4,6,5,4,Multiple times a day,10,"online news websites,social media platforms (e.g. Facebook, Twitter, Telegram),news apps",5,5,4,6,4,4,5,3,5,4,3,5,4.666666666666667,4.166666666666667,4.4,4.166666666666667,3,6,3,5,5,It was interesting in reading news ,5,4,3,5,4,4,Yes,Because all news are in one article ,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Nothing ,Yes,Information is helpful ,Detractor,5,No comments ,,4.695,4.695,41.893,1,910.261,1363.508,1366.219,5,,,,,,,,,,,,,,,,,0,0,15.915,0,3,63.182,259.014,261.123,18,63.182,259.014,261.122,18,
30.07.25 13:21,30.07.25 13:52,IP Address,90.211.29.172,100,1811,TRUE,30.07.25 13:52,R_8I3ij1T6Vj1eppo,,,,,55.867,-4.3056,anonymous,EN,I agree and I want to participate,6616e90fd90e420b04c612ea,Desktop,Other,English,25 to 44,Male,Master's degree,United Kingdom,"Professionals – highly-skilled, degree-level work (e.g. doctor, lawyer, engineer, teacher, accountant)","Yes, I will",2,6,3,2,5,6,3,Multiple times a day,10,"traditional media (e.g. newspapers, TV news channels),online news websites,social media platforms (e.g. Facebook, Twitter, Telegram),news apps",6,1,5,6,2,6,5,6,3,5,7,6,4.333333333333333,5.333333333333333,4,5,6,2,2,4,6,"The article was shorter. It focussed on a few details only and did not go into depth at all really. My thoughts were deliberate, in that I could predict what was going to happen in the article and the voice. ",5,6,3,5,5,6,Yes,"The voice seems like propaganda. Accusing Zelensky of not holding elections so he can keep power. It feels almost pro-Russian. The final sentence seems to favour Russia over Ukraine, and gives Russia the final voice in the argument. ",Yes,Yes,No,Yes,Yes,No,No,Yes,None. ,Yes,It was clear and easy to see.,Detractor,5,none,,,,,,,,,,,,,,,,,,0,0,286.535,0,0,0,980.229,0,0,0,100.572,0,2,1.097,129.477,131.746,11,1.097,129.477,131.746,11,
30.07.25 14:02,30.07.25 14:50,IP Address,5.151.98.234,100,2923,TRUE,30.07.25 14:50,R_8pEHnJDmGCsCRFO,,,,,53.4916,-2.3009,anonymous,EN,I agree and I want to participate,677bf069c64e31606c2bd260,Desktop,Other,English,18 to 24,Male,Bachelor's degree,,"Professionals – highly-skilled, degree-level work (e.g. doctor, lawyer, engineer, teacher, accountant)","Yes, I will",4,5,3,4,6,5,4,Once a day,7,"traditional media (e.g. newspapers, TV news channels),online news websites",7,1,6,2,2,2,6,6,4,6,6,6,3.3333333333333335,5.666666666666667,1,5.166666666666667,1,1,1,1,1,there was a lot of information about the topic so it was easy for my mind to wander ,6,6,4,6,4,5,No,i don't think it is because its just stating what the world leaders themselves has stated,No,No,No,No,No,No,No,No,it took ages to reply,No,it was insightful,Detractor,5,,,,,,,,,,,,,,,,,,,0,0,381.237,0,2105.425,2105.425,2106.068,1,0,0,77.484,0,7,1.435,75.162,77.42,13,1.435,75.162,77.42,13,
30.07.25 15:03,30.07.25 15:49,IP Address,90.248.149.69,100,2761,TRUE,30.07.25 15:49,R_2EWJVDLtq7uqbFa,,,,,50.7654,-1.9063,anonymous,EN,I agree and I want to participate,680c1a5619162df5552417a1,Desktop,Other,English,25 to 44,Male,Bachelor's degree,United Kingdom,"Professionals – highly-skilled, degree-level work (e.g. doctor, lawyer, engineer, teacher, accountant)","Yes, I will",6,7,2,2,6,6,6,Once a day,9,"traditional media (e.g. newspapers, TV news channels),online news websites,social media platforms (e.g. Facebook, Twitter, Telegram),news apps",6,6,3,3,3,2,6,7,3,7,7,7,3.8333333333333335,6.166666666666667,4.2,5.333333333333333,7,1,1,6,6,"My thoughts felt more deliberate while reading the article because the claims made by the Russian diplomat seemed strategic and politically motivated, prompting me to think critically about the source and intent.",5,6,2,7,5,7,Yes,"The article feels propagandistic because it only presents Russia’s viewpoint, mainly through the statements of a Russian diplomat, without offering Ukraine’s side or independent analysis. It also uses emotionally charged language like “playing games” and suggests Zelensky fears elections, framing him as selfish and manipulative.",Yes,No,Yes,Yes,Yes,Yes,Yes,No,,Yes,I found the tool most helpful in clearly presenting quotes alongside the question of whether they contain propagandistic elements. ,Promoter,10,No other comments.,,,,,,,,,,4.447,191.765,265.914,6,729.108,1219.046,1327.246,2,,,,,,,,,37.837,48.632,53.826,2,7,6.283,159.457,167.511,19,6.283,159.457,167.511,19,
30.07.25 17:57,30.07.25 18:21,IP Address,147.161.236.80,100,1456,TRUE,30.07.25 18:21,R_2CJSElC1VvBihZT,,,,,53.4809,-2.2374,anonymous,EN,I agree and I want to participate,5c5ab384e7f42600017cdc27,Desktop,Other,English,45 to 64,Female,Associate degree,United Kingdom,"Professionals – highly-skilled, degree-level work (e.g. doctor, lawyer, engineer, teacher, accountant)","Yes, I will",5,5,3,4,4,4,2,Several times a week,7,online news websites,7,5,6,3,1,6,2,2,6,4,5,2,4.666666666666667,3.5,3.8,3,3,5,4,5,2,"I didn't sit and think about the article for long. My brain compared the information against what I already knew, and updated it as I read.",2,2,7,3,1,3,Yes,It has a clear agenda against Zelensky and Ukraine. It doesn't offer right to reply to Zelensky in these allegations.,Yes,No,Yes,Yes,Yes,No,Yes,No,To be able to offer statistics to back up its reasoning,Yes,nothing,Detractor,5,,,,,,,,,,,6.933,86.829,91.443,12,132.971,925.861,927.104,3,,,,,,,,,19.152,23.63,25.76,2,4,1.925,91.629,92.907,15,1.925,91.629,92.907,15,
30.07.25 18:27,30.07.25 19:36,IP Address,92.40.204.170,100,4154,TRUE,30.07.25 19:36,R_2UGyPGHeL7v7PBT,,,,,51.4623,-2.5502,anonymous,EN,I agree and I want to participate,665214d04d7502a484167882,Desktop,Other,English,25 to 44,Male,Bachelor's degree,United Kingdom,"Technicians & Associate Professionals – support roles requiring specialized training (e.g. lab technician, paralegal, IT support)","Yes, I will",4,5,1,1,5,5,4,Several times a week,9,"online news websites,social media platforms (e.g. Facebook, Twitter, Telegram),news apps",4,3,3,4,4,5,2,4,2,5,6,6,3.8333333333333335,4.166666666666667,4.2,4.5,3,5,5,5,3,"I felt this way because i actually agrred to both articles, and having a conversational analysis witht the bot concerning the first article made me have a deeper thought on the article than the second one.",3,5,2,6,5,6,No,Because i consider the article true,No,No,No,No,No,No,No,No,satisfied with the interactions had with it,Yes,the way it analysed the article and my response to make its statement,Promoter,9,,,0,0,404.274,0,0,0,2930.744,0,,,,,,,,,,,,,,,,,0,0,82.584,0,4,16.494,50.085,51.147,10,16.494,50.086,51.147,10,
30.07.25 21:14,30.07.25 21:45,IP Address,23.241.48.83,100,1862,TRUE,30.07.25 21:45,R_7EuSMWmL6nC0c6E,,,,,33.8419,-117.6043,anonymous,EN,I agree and I want to participate,6636db94fa3ed150c2d78447,Desktop,Other,English,25 to 44,Male,"Some college/university, no degree",United States,"Service & Sales Workers – customer-facing roles (e.g. retail salesperson, waiter/waitress, hairdresser)","Yes, I will",3,2,4,3,4,4,5,Once a week,7,"online news websites,social media platforms (e.g. Facebook, Twitter, Telegram)",6,5,5,4,5,5,6,4,7,5,4,6,5,5.333333333333333,5.2,4.833333333333333,4,4,6,6,6,cause I read slowly and was looking for propagands,4,4,7,5,5,4,Yes,because it only show russias side then used super charged language to discredit zelinski and downplay their ow actions.,Yes,No,Yes,Yes,Yes,Yes,Yes,No,should be more blunt and less wordy. maybe faster if possible,Yes,it felt like talking to a person,Detractor,4,no. thanks for opportunity ,,0,0,121.269,0,0,0,869.25,0,,,,,,,,,,,,,,,,,0,0,24.277,0,5,1.567,108.498,109.172,13,1.567,108.498,109.172,13,
