StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2.1,prolific_id,devices,education,first_language,age,gender,education_level,country_of_residence,occupation,Q4.8,need_for_cognition_complex_problems,need_for_cognition_thinking_responsibility,need_for_cognition_thinking_not_fun,need_for_cognition_avoid_challenge,need_for_cognition_enjoy_problem_solving,need_for_cognition_prefer_intellectual_difficult,political_leaning,news_reading_frequency,news_media_trust,news_sources,thinkingmode_quickskim_slowcarefulread,thinkingmode_absorbingseveral_focusingone,thinkingmode_spontaneous_deliberate,thinkingmode_easy_automatic_significanteffort,thinkingmode_connections_rules,thinkingmode_initialimpressions_regularlyupdating,newseval_knowledgebefore,newseval_accuracy,newseval_bias,newseval_informative,newseval_believable_trust,newseval_clear_wellwritten,thinkingmode_mean,newseval_mean,post_intervention_thinkingmode_mean,post_intervention_newseval_mean,post_intervention_thinkingmode_quickskim_slowcarefulread,post_intervention_thinkingmode_absorbingseveral_focusingone,post_intervention_thinkingmode_spontaneous_deliberate,post_intervention_thinkingmode_easy_automatic_significanteffort,post_intervention_thinkingmode_connections_rules,post_intervention_why_you_felt_like_this,post_intervention_newseval_knowledgebefore,post_intervention_newseval_accuracy,post_intervention_newseval_bias,post_intervention_newseval_informative,post_intervention_newseval_believable_trust,post_intervention_newseval_clear_wellwritten,is_propaganda_general,why_propaganda,is_propaganda_1,is_propaganda_2,is_propaganda_3,is_propaganda_4,is_propaganda_5,is_propaganda_6,is_propaganda_7,is_propaganda_8,tool_improvement_suggestions,tool_awareness_propaganda,tool_most_helpful,NPS.5_NPS_GROUP,nps_score,tool_other_feedback,Q7.5,Q2_First Click,Q2_Last Click,Q2_Page Submit,Q2_Click Count,Q392_First Click,Q392_Last Click,Q392_Page Submit,Q392_Click Count,Q371_First Click,Q371_Last Click,Q371_Page Submit,Q371_Click Count,Q393_First Click,Q393_Last Click,Q393_Page Submit,Q393_Click Count,Q382_First Click,Q382_Last Click,Q382_Page Submit,Q382_Click Count,Q2_First Click.1,Q2_Last Click.1,Q2_Page Submit.1,Q2_Click Count.1,Q3_1.1,Q13_First Click,Q13_Last Click,Q13_Page Submit,Q13_Click Count,Q15_First Click,Q15_Last Click,Q15_Page Submit,Q15_Click Count,PROLIFIC_PID
2025-07-25 23:07:51,2025-07-25 23:44:16,IP Address,102.32.154.252,100,2184,True,2025-07-25 23:44:17,R_8xennN0L5dEv8fD,,,,,-26.2309,28.0583,anonymous,EN,I agree and I want to participate,60c329e4a31bf9f8b6c87b3d,Desktop,Other,English,18 to 24,Male,Bachelor's degree,South Africa,"Clerical Support Workers – office and admin tasks (e.g. receptionist, data entry clerk, office assistant)","Yes, I will",7,6,3,2,7,5,5,Once a day,9,"social media platforms (e.g. Facebook, Twitter, Telegram)",7,2,7,5,7,5,3,5,6,5,6,7,5.5,5.333333333333333,5.4,5.166666666666667,7,7,5,1,7,"It was deliberate as I was trying to understand what was being said by Polyansky. For example, he made it abundantly clear that he believes Zelensky is playing games. Rather than seeking a peaceful solution, he is playing around and refuses to negotiate, despite Russia's interest in peace talks. It seems it has reached a point where Donald Trump and Putin no longer classify him as a leader but someone playing fiddle with people's lives and war  ",5,7,3,5,6,5,No,It does not seem propagandist. As i do have a bit of knowledge on the subject and find the arguments stated in quite truthful. It may not be 100% unbiased but the prospective comes from a place of truth that I have identified. if it was propaganda then it would aim to bash Zelensky as much as possible but it focuses on expressing truth.,No,No,Yes,Yes,No,No,Yes,No,no improvements needed,Yes,the prospective of Polyansky,Promoter,10,"No, i do not",,0,0,263.865,0,0,0,517.023,0,,,,,,,,,,,,,0,0,74.229,0,7,3.672,244.937,245.925,20,3.672,244.937,245.925,20,
2025-07-25 23:45:27,2025-07-26 00:11:39,IP Address,5.133.46.5,100,1572,True,2025-07-26 00:11:40,R_2CbYFNDTLsfF5kZ,,,,,53.5249,-2.1189,anonymous,EN,I agree and I want to participate,67151b09180ba43415c564e8,Desktop,Other,English,18 to 24,Female,"Some college/university, no degree",United Kingdom,"Clerical Support Workers – office and admin tasks (e.g. receptionist, data entry clerk, office assistant)","Yes, I will",3,3,5,4,5,4,4,Once a month,1,"online news websites,social media platforms (e.g. Facebook, Twitter, Telegram)",7,2,4,7,6,6,1,3,7,4,4,6,5.333333333333333,4.166666666666667,4.0,4.0,5,3,3,3,6,Because I feel like I already had a set of thoughts and ideas regarding russia and ukraine and the article was just giving me an insight ,4,3,7,4,2,4,Yes,"Because the article was heavily written in russia's favour, it did not provide both perpectives",Yes,Yes,No,Yes,Yes,Yes,Yes,No,Maybe lessen the thinking process for the tool,Yes,How it made a point then asked questions,Detractor,6,,,122.731,383.718,384.531,7,289.369,546.06,546.897,10,,,,,,,,,,,,,17.091,66.653,78.884,4,6,1.591,87.364,88.105,14,1.59,87.363,88.104,14,
2025-07-28 15:05:27,2025-07-28 15:52:40,IP Address,90.218.231.8,100,2833,True,2025-07-28 15:52:41,R_8exB1C5I7hR72Jq,,,,,53.4314,-1.3607,anonymous,EN,I agree and I want to participate,5d7ebf9e93902b0001965912,Desktop,Other,English,25 to 44,Male,Master's degree,United Kingdom,"Professionals – highly-skilled, degree-level work (e.g. doctor, lawyer, engineer, teacher, accountant)","Yes, I will",6,6,2,2,4,6,5,Once a day,7,online news websites,2,4,3,5,6,2,1,5,5,4,5,4,3.6666666666666665,4.0,4.6,5.166666666666667,3,5,6,3,6,"With the Ukraine/Russia war being very prominent in the news for the past few years, I feel I have been able to formulate an opinion on Zelensky prior to reading the article, so the addition of one further news article as not changed my opinion of him. I do personally agree to some extent on Zelensky's actions related to the article, I do believe he is prolonging the war so he can stay in power. This has been further exacerbated with the recent protests against him by the Ukrainian people, when Zelensky decided to take over the anti-Corruption agencies. ",5,6,6,4,5,5,Yes,"The article is very one sided from an Russian perspective, as it tries to question Zelensky's motives and his attitude towards his own people.",Yes,No,Yes,Yes,Yes,No,Yes,No,"Provide examples when it makes a point, such as on my conversation, it just repeated the University is taking action but did not explain what actions. ",No,,Detractor,2,,,,,,,,,,,0,0,572.856,0,0,0,849.794,0,,,,,0,0,110.291,0,5,1.449,162.55,166.124,11,1.449,162.55,166.124,11,
2025-07-28 15:53:16,2025-07-28 16:19:53,IP Address,89.101.47.57,100,1596,True,2025-07-28 16:19:53,R_24A7uWxpXznmTS1,,,,,53.3297,-6.2708,anonymous,EN,I agree and I want to participate,6123c6bc3055eec90f7dbabb,Desktop,Other,English,25 to 44,Non-binary,Master's degree,Ireland,"Professionals – highly-skilled, degree-level work (e.g. doctor, lawyer, engineer, teacher, accountant)","Yes, I will",5,3,2,3,4,6,2,Several times a week,10,"online news websites,social media platforms (e.g. Facebook, Twitter, Telegram),news apps",3,3,3,6,3,4,3,4,4,5,4,5,3.6666666666666665,4.166666666666667,4.8,3.0,5,3,5,5,6,my thinking was deliberate because i was immediately skeptical when the article suggested that Ukraine wanted to prolong the war. That is just ridiculous.,4,2,6,2,1,3,Yes,I think it was propagandistic because it was adamant that Ukraine wasn't interested in peace and I find that absurd.,Yes,No,Yes,Yes,Yes,Yes,Yes,No,I think the tool can do better job a paraphrasing,No,The tool summarised the main points of the article,Detractor,2,,,,,,,,,,,,,,,,,,,0,0,278.342,0,0,0,83.663,0,4,1.728,100.124,107.96,11,1.728,100.125,107.96,11,
2025-07-28 16:20:53,2025-07-28 16:56:53,IP Address,66.141.95.66,100,2160,True,2025-07-28 16:56:54,R_5oBFTHZUbnYWzUC,,,,,38.5581,-91.0121,anonymous,EN,I agree and I want to participate,6567492900b32685a1ca02ae,Desktop,Other,English,45 to 64,Female,High school diploma or equivalent,United States,"Clerical Support Workers – office and admin tasks (e.g. receptionist, data entry clerk, office assistant)","Yes, I will",2,2,6,6,2,2,6,Rarely,7,"traditional media (e.g. newspapers, TV news channels),social media platforms (e.g. Facebook, Twitter, Telegram)",3,4,4,7,4,5,1,4,4,5,4,4,4.5,3.6666666666666665,5.2,3.8333333333333335,6,5,4,5,6,I think it's because I am more familiar with this story.,3,4,4,4,4,4,,,Yes,No,Yes,Yes,Yes,Yes,Yes,No,,Yes,"I really liked the ""normal"" way that the AI bot spoke",Passive,7,,,17.441,295.873,420.294,10,131.513,825.853,916.819,19,,,,,,,,,,,,,59.989,304.827,346.901,7,6,24.444,100.022,101.777,13,24.444,100.022,101.778,13,
2025-07-28 17:09:27,2025-07-28 17:59:23,IP Address,31.49.216.76,100,2995,True,2025-07-28 17:59:23,R_2ril6XTMEofX9Lq,,,,,50.82,-1.0664,anonymous,EN,I agree and I want to participate,65389f0b0f181197c4218f6d,Desktop,Other,English,25 to 44,Male,Doctorate degree,United Kingdom,"Professionals – highly-skilled, degree-level work (e.g. doctor, lawyer, engineer, teacher, accountant)","Yes, I will",7,7,1,1,7,7,4,Multiple times a day,9,"traditional media (e.g. newspapers, TV news channels),online news websites,social media platforms (e.g. Facebook, Twitter, Telegram)",7,7,5,6,3,5,5,4,4,4,3,4,5.5,4.0,4.4,3.8333333333333335,5,5,3,5,4,"Neither spontaneous nor deliberate. A bit knowledgeable on the specifics but not sure either way. Would have much more research to do before I could really think about the facts in it as verified and worthy of taking position upon. Like are they really exchanging prisoners, what potential Kiev embezzlement is there, how much did Trump tone down rhetoric etc.",5,4,4,4,2,4,Yes,"as I said before just feels very alluding of Kiev embezzlement and some Kiev agenda, very focused on creating Ukraine doubt, Russia does not appear to scrutinized however, seems a bit one sided, done elegantly to appear balanced.",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,great experience - perhaps just having set limits like twitter used to have for max characters to better focus verbal rants. thank you for this opportunity. Cheers!,Yes,The great experience and instant feedback and back and forth. Quite refreshing thanks!,Promoter,10,great experience - thank you for this. Cheers!,,,,,,,,,,,,,,,,,,0,0,266.192,0,0,0,67.778,0,5,0.722,98.993,111.851,11,0.722,98.994,111.851,11,
2025-07-28 18:00:18,2025-07-28 18:18:05,IP Address,74.96.75.99,100,1067,True,2025-07-28 18:18:06,R_7Bs2xyOWUl9FAUx,,,,,38.8138,-77.1487,anonymous,EN,I agree and I want to participate,5d7fd2a5987f70001602d95b,Desktop,Other,English,45 to 64,Female,Bachelor's degree,United States,"Professionals – highly-skilled, degree-level work (e.g. doctor, lawyer, engineer, teacher, accountant)","Yes, I will",4,4,2,4,7,4,4,Once a week,9,"traditional media (e.g. newspapers, TV news channels),online news websites,social media platforms (e.g. Facebook, Twitter, Telegram)",7,1,7,7,1,7,4,4,5,7,4,4,5.0,4.666666666666667,4.0,4.333333333333333,7,4,1,4,4,"On one hand this read was easy to understand and read it to absorb information spontaneously, however, I wanted to be mindful and was mindfully reading the information as well! ",6,2,6,4,2,6,Yes,It doesn't make sense to me that Ukraine wouldn't want to negotiate with Russia to end the war as soon as possible!,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,"This tool is great, very eloquent and understands information well! The only possible improvement is as we were continuing conversation it once took a long time to think and process or respond and didn't possibly respond (or in a timely way)! Overall, great though and really nice to work with!",Yes,"The tool is very well informed, engaging, and picks your brain though great feedback!",Promoter,9,"Great tool! Very informative, proactive and engaging! ",,,,,,,,,,,,,,,,,,180.873,181.826,230.133,2,0,0,52.803,0,7,0.962,54.082,57.393,11,0.962,54.082,57.393,11,
2025-07-28 18:19:50,2025-07-28 18:55:01,IP Address,130.88.208.79,100,2110,True,2025-07-28 18:55:01,R_8X0QOZbiHICyyAO,,,,,53.4809,-2.2374,anonymous,EN,I agree and I want to participate,60537fdcda0ac05f1c59c57f,Desktop,Other,English,25 to 44,Female,Master's degree,United Kingdom,"Professionals – highly-skilled, degree-level work (e.g. doctor, lawyer, engineer, teacher, accountant)","Yes, I will",5,5,2,2,6,6,2,Several times a week,8,"online news websites,social media platforms (e.g. Facebook, Twitter, Telegram)",6,6,7,5,2,2,1,1,6,4,2,3,4.666666666666667,2.8333333333333335,4.2,3.6666666666666665,6,5,2,4,4,"I think when reading a news piece you automatically go in with preconceived ideas about the topics at hand, and when the piece does not align with this, you begin thinking critically.",2,4,5,4,3,4,,,No,No,No,Yes,No,No,Yes,No,It seemed to ask similar questions repeatedly,Yes,"It suggested different techniques that are used in propaganda, which was informative",Passive,7,no,,,,,,,,,,12.171,12.171,177.959,1,1221.853,1266.853,1436.415,4,,,,,0,0,24.259,0,2,29.049,77.335,78.373,10,29.049,77.335,78.373,10,
2025-07-28 18:56:57,2025-07-28 19:13:14,IP Address,174.116.104.127,100,976,True,2025-07-28 19:13:14,R_5Nt4ZANgkPdkc2H,,,,,45.3867,-75.7381,anonymous,EN,I agree and I want to participate,5e9d1798a5f66424e452baa8,Desktop,Other,English,25 to 44,Female,"Some college/university, no degree",Canada,"Service & Sales Workers – customer-facing roles (e.g. retail salesperson, waiter/waitress, hairdresser)","Yes, I will",3,2,4,5,2,4,2,Several times a week,8,"online news websites,social media platforms (e.g. Facebook, Twitter, Telegram)",5,3,5,6,2,4,1,3,4,3,3,2,4.166666666666667,2.6666666666666665,3.6,2.6666666666666665,5,3,2,6,2,"My thinking tends to be more sporadic, and easily changed when presented with further information. ",1,3,3,4,2,3,,,Yes,No,Yes,Yes,Yes,Yes,Yes,No,none.,No,nothing.,Detractor,1,no.,,,,,,,,,,0,0,197.036,0,0,0,206.79,0,,,,,0,0,176.072,0,6,18.505,47.386,48.356,9,18.506,47.386,48.357,9,
2025-07-28 19:24:10,2025-07-28 20:41:27,IP Address,216.120.189.65,100,4637,True,2025-07-28 20:41:28,R_8jdRfqLB4JFn894,,,,,51.5081,-0.1278,anonymous,EN,I agree and I want to participate,672755dd32af0473ffc21dd9,Desktop,Other,English,18 to 24,Female,Master's degree,United Kingdom,"Professionals – highly-skilled, degree-level work (e.g. doctor, lawyer, engineer, teacher, accountant)","Yes, I will",5,6,2,2,6,4,6,Several times a week,9,"online news websites,social media platforms (e.g. Facebook, Twitter, Telegram)",6,6,6,6,7,6,6,6,3,6,5,5,6.166666666666667,5.166666666666667,5.0,5.333333333333333,5,5,5,4,6,I did not want to miss out on the information and by that I knew I had to focus and be deliberate in my reading.,5,5,6,6,4,6,No,I do not think it is propagandistic in any form.,No,No,No,No,No,No,No,No,"Hmm, I think it is perfect",Yes,balance between migration and security ,Promoter,9,no comment,,,,,,,,,,,,,,,,,,12.794,162.784,163.765,10,3.516,3.516,80.051,1,4,2.77,45.448,46.234,12,2.769,45.448,46.233,12,
2025-07-28 20:44:19,2025-07-28 21:02:15,IP Address,66.31.207.101,100,1076,True,2025-07-28 21:02:15,R_1l9PwhachNfepwc,,,,,42.801,-71.3085,anonymous,EN,I agree and I want to participate,6672bf56d51710391ce2164d,Desktop,Other,English,45 to 64,Male,Bachelor's degree,United States,"Professionals – highly-skilled, degree-level work (e.g. doctor, lawyer, engineer, teacher, accountant)","Yes, I will",7,7,1,1,7,7,7,Multiple times a day,7,"online news websites,social media platforms (e.g. Facebook, Twitter, Telegram)",7,7,7,2,4,5,7,1,7,1,1,3,5.333333333333333,3.3333333333333335,4.2,4.833333333333333,7,2,4,1,7,"Because I'm familiar with the information and news. It's old news, and much has developed since then. Trump has given Russia 12 to 14 days to come to a final agreement and sit at the table.",7,7,1,1,7,6,No,"Because it only stated facts, as a news article should. The first article used words like ""eratical"", which is not the place of a reporter to say.",No,No,No,No,No,No,No,No,"I'm not sure what there is to improve. It was like all chatbots out there - anything you say it will disagree with you, no matter what side you're on.",No,"Nothing. It just tried to convince me why my thoughts might be wrong, but I proved it wrong. However, it agreed with me, followed by a ""but""; that's how AI works everywhere.",Detractor,0,"I hope that the AI can be able to change its mind as well after hearing our thoughts, and not just disregard them. Thank you for allowing me to take the survey.",,,,,,,,,,,,,,,,,,88.546,156.45,184.222,3,0,0,81.248,0,7,1.08,68.27,77.216,11,1.08,68.271,77.216,11,
2025-07-28 21:29:44,2025-07-28 22:17:36,IP Address,31.205.18.86,100,2871,True,2025-07-28 22:17:37,R_2DMdjDHejZB21WT,,,,,53.0278,-2.1658,anonymous,EN,I agree and I want to participate,6570809f57bfe1f9f1e9ef93,Desktop,Other,English,18 to 24,Male,Associate degree,United Kingdom,"Craft & Related Trades Workers – hands-on skilled trades (e.g. carpenter, plumber, electrician)","Yes, I will",3,1,7,4,3,2,3,Several times a week,7,"traditional media (e.g. newspapers, TV news channels),online news websites",3,1,6,5,6,3,2,1,7,3,6,5,4.0,4.0,2.8,3.5,1,2,5,3,3,I wasn't too informed on the matter so as I ready I fouhd my thoughts jumping around as I picked up more information.,2,4,7,2,1,5,Yes,A lot of it seems directly aimed at slandering the Ukrainian PM as opposed to looking in-depth at his actions.,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,Yes,It helped me better understand the connection between certain writing techniques and their desired impact on the public perception of an issue.,Passive,7,No,,,,,,,,,,0,0,139.075,0,1873.864,1875.506,1876.237,3,,,,,0,0,71.639,0,2,1.195,21.462,53.546,10,1.195,21.463,53.546,10,
2025-07-28 22:23:29,2025-07-28 23:03:56,IP Address,142.160.246.5,100,2426,True,2025-07-28 23:03:57,R_1M9fBT0VgtbzlNC,,,,,49.9514,-97.1133,anonymous,EN,I agree and I want to participate,65767883259bc98ce7208014,Desktop,Other,English,18 to 24,Male,"Some college/university, no degree",Canada,"Technicians & Associate Professionals – support roles requiring specialized training (e.g. lab technician, paralegal, IT support)","Yes, I will",6,6,1,1,7,6,4,Multiple times a day,7,"online news websites,social media platforms (e.g. Facebook, Twitter, Telegram),news apps,other (please specify)",7,7,6,7,2,7,7,1,7,1,1,6,6.0,3.8333333333333335,4.8,5.5,1,5,6,6,6,"Frankly, the article is talking about the Ukrainian president purposefully extending the war for his own motives might potentially be true, considering that recently he has removed the 2 anti corruption watch dogs in Ukraine; that where responsible on checking what's happening with the funds being sent to Ukraine. ",7,5,7,4,4,6,Yes,"First of all, the article is a bit biased since it's talking about how Zelensky is still in power, even though his term in office was done last year. The irony with this is that Russia's leader kills off any potential competitors that might threaten Putin. That's why I think it's biased. ",Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,The speech to text was inaccurate. It didn't fully generate the proper text when I was talking. ,Yes,"The tool was describing what kind of propoganda techniques that the article was trying to do, which is pretty cool. But frankly, I can still see this leaning towards whatever countries point of view this bot is used at; since Countries have their best interest, first in mind. ",Promoter,10,"Pretty cool Bot, would like to see it becoming a thing used in the future.",local news that's spread by word of mouth,0,0,204.236,0,0,0,1274.005,0,,,,,,,,,,,,,0,0,32.945,0,2,1.351,236.657,240.92,18,1.351,236.657,240.92,18,
2025-07-28 23:05:18,2025-07-28 23:41:50,IP Address,5.198.60.37,100,2192,True,2025-07-28 23:41:50,R_22rkLX2cMFyr8mI,,,,,53.8006,-0.3696,anonymous,EN,I agree and I want to participate,62ed1d676bc4d1eaeae21c1b,Desktop,Other,English,45 to 64,Female,"Some college/university, no degree",United Kingdom,"Managers – people who plan and direct the work of others (e.g. department head, project manager, store manager)","Yes, I will",5,5,2,2,7,5,4,Several times a week,10,online news websites,5,3,3,2,2,2,4,5,6,6,6,5,2.8333333333333335,5.333333333333333,3.2,4.333333333333333,2,2,2,4,6,Because I feel like I already know quite a bit about this and it was written from a Russian perspective which is biased and which I don't agree with,6,3,7,2,2,6,Yes,it is written from a Russian point of view with no comment from Ukraine,Yes,No,Yes,Yes,Yes,Yes,Yes,No,I feel that the bot wasn't properly analyzing what I was saying and was sticking to its own points rather than being led by my responses,Yes,It helped me understand the article better,Passive,7,,,,,,,,,,,0,0,299.973,0,0,0,1392.325,0,,,,,25.762,35.719,59.363,4,3,1.416,81.915,82.845,18,1.313,81.915,82.845,18,
2025-07-29 00:01:58,2025-07-29 00:24:14,IP Address,104.36.173.207,100,1336,True,2025-07-29 00:24:15,R_12M8bAiiLAm15Qx,,,,,44.6643,-63.6002,anonymous,EN,I agree and I want to participate,649ed52c6deb05c245aa42db,Desktop,Other,English,25 to 44,Male,Bachelor's degree,Canada,"Technicians & Associate Professionals – support roles requiring specialized training (e.g. lab technician, paralegal, IT support)","Yes, I will",6,6,3,3,7,6,6,Multiple times a day,8,"traditional media (e.g. newspapers, TV news channels),online news websites,social media platforms (e.g. Facebook, Twitter, Telegram),news apps",7,3,3,5,2,3,4,4,7,5,4,5,3.8333333333333335,4.833333333333333,2.8,5.333333333333333,3,2,2,2,5,I feel like this is the same old story we have been seeing in the news for a few years now. I have had a lot of time to form opinions already on the subject.,6,6,4,5,5,6,No,These all appear to be direct quotes and there is very little opinion that is editorialized in the content.,No,No,No,No,No,No,No,No,"This was really cool, perhaps you could make the responses faster.",Yes,"The tool was able to challenge me on my ideas, but also remind me that certain aspects were propagandized.",Passive,8,This was a very interesting experiment and I enjoyed the conversation.,,,,,,,,,,,,,,,,,,49.386,89.91,146.508,3,0,0,45.21,0,5,1.456,89.535,91.083,10,1.456,89.535,91.083,10,
2025-07-29 00:25:29,2025-07-29 00:47:52,IP Address,104.166.197.100,100,1342,True,2025-07-29 00:47:52,R_3E5iJOmmxh5HuBx,,,,,38.9336,-92.363,anonymous,EN,I agree and I want to participate,66cd0cfabaa915947f4a62cd,Desktop,Other,English,25 to 44,Male,Master's degree,United States,"Professionals – highly-skilled, degree-level work (e.g. doctor, lawyer, engineer, teacher, accountant)","Yes, I will",4,3,5,5,3,4,3,Rarely,1,"social media platforms (e.g. Facebook, Twitter, Telegram)",6,6,1,5,3,4,1,4,5,4,4,4,4.166666666666667,3.6666666666666665,3.2,5.0,2,4,4,5,1,I felt the article resonating with my previously held beliefs about zelensky as a leader.,5,5,5,5,5,5,Yes,Because it clearly says that Zelensky is embezzling funds and foreign aid and is refusing to give up governance.,Yes,No,Yes,Yes,Yes,Yes,Yes,No,none,Yes,How to identify propaganda,Detractor,5,no,,143.681,294.801,296.94,4,349.257,349.257,628.566,1,,,,,,,,,,,,,34.291,51.065,61.401,3,5,1.662,83.874,85.48,13,1.663,83.874,85.48,13,
2025-07-25 03:14:40,2025-07-29 01:59:23,IP Address,188.28.191.104,100,341083,True,2025-07-29 01:59:23,R_8QM1GxpIwBF4M1j,,,,,53.8017,-1.7848,anonymous,EN,I agree and I want to participate,6647e8618c77f7b938865d25,Desktop,Other,English,25 to 44,Male,Master's degree,United Kingdom,"Professionals – highly-skilled, degree-level work (e.g. doctor, lawyer, engineer, teacher, accountant)","Yes, I will",4,6,2,2,6,7,6,Multiple times a day,11,"traditional media (e.g. newspapers, TV news channels),online news websites,social media platforms (e.g. Facebook, Twitter, Telegram)",6,6,7,5,7,6,6,7,6,6,7,6,6.166666666666667,6.333333333333333,6.2,5.666666666666667,7,6,7,6,5,"I felt the article was overly one-sided and dismissive of Germany’s actions. It relied heavily on a negative tone, suggesting that Germany’s military decisions are purely foolish or manipulated, without fairly considering the complex reasons behind them.",5,6,6,5,6,6,No,Russia accuses Ukraine and Zelenskyy of staging events; Ukraine counters with evidence of Russian war crimes.,No,No,Yes,Yes,Yes,No,No,No,More accurate and relevant news should be provided,Yes,What I found most helpful was how clearly the tool explained complex topics.,Passive,8,,,202.301,202.301,601.986,1,103.855,13401.509,13422.904,8,,,,,,,,,,,,,0,0,18.404,0,6,13.721,275.949,280.296,22,13.721,275.948,280.295,22,
2025-07-29 02:00:43,2025-07-29 02:54:29,IP Address,197.185.181.173,100,3226,True,2025-07-29 02:54:30,R_8mks5qJR8F6Gjs2,,,,,-26.2309,28.0583,anonymous,EN,I agree and I want to participate,60656a924c99543d12555b86,Desktop,Other,English,25 to 44,Female,Bachelor's degree,South Africa,"Technicians & Associate Professionals – support roles requiring specialized training (e.g. lab technician, paralegal, IT support)","Yes, I will",3,4,5,4,5,4,4,Several times a week,7,"traditional media (e.g. newspapers, TV news channels),online news websites,social media platforms (e.g. Facebook, Twitter, Telegram)",7,4,5,3,4,1,7,5,4,5,3,2,4.0,4.333333333333333,3.4,4.666666666666667,1,5,4,1,6,"i say deliberate because these articles are personal to me especially the migration one. I believe I have faced unfairness at the hands of european migration policies. This was after I paid hefty fees, did not get a visa and was not refunded my funds. Its unfair and we suffer hefty visa fees and rejections. Once in these countries the treatment is unfair",7,4,3,5,4,5,Yes,some of the incidents or occurrences were over emphasized or under simplified at the same time so as to push a curtain narrative. This was even showing with the chat with the bot where the conversation was just shifting to not being general when talking about the European country migration policies,Yes,No,Yes,Yes,Yes,Yes,Yes,No,There were a lot of grammar errors in the first article,Yes,I love how the bot was able to transcribe my words almost accurately ,Passive,8,"It was excellent and can be use in transcriptions models, adapted to that.",,,,,,,,,,,,,,,,,,6.555,417.396,456.673,11,33.551,120.154,120.921,7,6,2.26,186.006,187.041,23,2.26,186.006,187.041,23,
2025-07-29 02:58:56,2025-07-29 03:20:28,IP Address,109.150.171.73,100,1292,True,2025-07-29 03:20:28,R_8R8dcLJmXzcieOT,,,,,53.5088,-1.6274,anonymous,EN,I agree and I want to participate,65fb70d4e69155a62d58ac90,Desktop,Other,English,18 to 24,Male,High school diploma or equivalent,United Kingdom,"Service & Sales Workers – customer-facing roles (e.g. retail salesperson, waiter/waitress, hairdresser)","Yes, I will",5,6,3,3,5,4,5,Several times a week,9,"traditional media (e.g. newspapers, TV news channels),social media platforms (e.g. Facebook, Twitter, Telegram)",3,5,4,5,3,5,2,4,5,5,4,5,4.166666666666667,4.166666666666667,3.2,4.333333333333333,4,2,2,2,6,I felt I knew much more about the issue at hand - it is much more localised and easy to understand than the previous text. It seems like news I already had heard and had opinions on so they were set in my mind as soon as I read the title of the article.,6,3,6,3,2,6,Yes,I feel like some of it definitely could be false and is made to paint Zelensky as the bad guy as I thought he wanted peace but this is saying the opposite to make him look bad and make Russia look good.,Yes,Yes,No,Yes,No,Yes,Yes,No,,Yes,I felt it helped explain ideas or put new ideas into my mind which I had not previously considered.,Passive,7,,,,,,,,,,,,,,,,,,,4.227,139.366,185.964,3,66.776,66.776,70.546,1,3,12.067,76.759,77.703,11,12.066,76.758,77.702,11,
2025-07-29 03:25:44,2025-07-29 04:02:59,IP Address,67.9.45.67,100,2234,True,2025-07-29 04:03:00,R_3ZOciVFtggZQs4Y,,,,,31.8296,-86.6178,anonymous,EN,I agree and I want to participate,5fc0c49264908d09e94c8cd7,Desktop,Other,English,25 to 44,Female,"Some college/university, no degree",United States,,"Yes, I will",5,5,2,3,6,6,4,Several times a week,1,"online news websites,news apps",6,5,5,6,5,3,3,2,6,2,2,4,5.0,3.1666666666666665,3.6,3.3333333333333335,4,4,3,4,3,"I had no idea about the information in the article before I read it. I think my thoughts felt more spontaneous because, if the information is true, it is shocking. I don't know if it is something that I would necessarily believe because the source has to be considered, but honestly I don't know what to believe anymore. It was shocking to think that anyone would put there people through that to maintain a presidency, but I don't know if I believe it. I guess that would make my thoughts spontaneous because I am kind of arguing with myself.",1,3,3,4,4,5,,,Yes,No,Yes,Yes,Yes,Yes,Yes,No,"I would suggest that it be able to site sources and such. I am still just as confused as I was to begin with if it was propaganda. I mean, given the source, I am sure it was, but still.",Yes,The most helpful thing that I thought it did was point out the ways the article was misleading and how it was fitting a narrative.,Detractor,6,,,,,,,,,,,154.971,242.797,369.19,2,444.427,650.838,833.55,2,,,,,0,0,123.552,0,5,116.075,146.334,147.894,11,116.075,146.334,147.894,11,
